Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2.0,39.0,1.0,9991.0,0.0,19.0,133.1,1.0,37.0,1.0,5.0,5.0,138.3,0.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,5.0,9.0,3.0,11.33333333,0.0,0.0,5.0,8.0,5.0,11.14285714,0.0,13.9,-0.3,0.79,1.0
1.0,15.0,1.0,9254.0,1.0,1.0,160.0,1.0,1.0,3.0,3.0,3.0,142.5,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.66666667,0.0,13.9,-0.3,0.79,3.0
1.0,17.0,3.0,9853.0,1.0,1.0,140.0,1.0,38.0,38.0,5.0,7.0,126.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,9.0,5.0,12.4,0.0,0.0,6.0,10.0,3.0,10.66666667,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,122.0,1.0,19.0,19.0,193.0,194.0,112.6,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,43.0,2.0,9254.0,1.0,1.0,140.0,1.0,19.0,19.0,9.0,9.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,4.0,9070.0,1.0,1.0,170.0,1.0,3.0,3.0,2.0,2.0,165.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,15.16666667,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,3.0,9147.0,1.0,1.0,127.0,1.0,37.0,37.0,5.0,7.0,116.2,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,1.0,9070.0,1.0,1.0,124.0,1.0,37.0,19.0,9.0,3.0,116.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,6.0,6.0,11.5,0.0,16.2,0.3,-0.92,3.0
1.0,17.0,4.0,9085.0,1.0,1.0,138.0,1.0,19.0,36.0,90.0,7.0,134.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,12.4,0.0,0.0,5.0,9.0,5.0,12.66666667,0.0,7.6,2.6,0.32,3.0
1.0,17.0,1.0,171.0,1.0,1.0,130.0,1.0,3.0,1.0,9.0,9.0,126.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,133.0,1.0,3.0,19.0,2.0,8.0,126.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,12.0,4.0,12.45,0.0,0.0,7.0,11.0,5.0,11.7,0.0,16.2,0.3,-0.92,2.0
1.0,17.0,1.0,9670.0,1.0,1.0,120.0,1.0,38.0,37.0,9.0,8.0,113.4,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,7.0,6.0,13.28571429,0.0,8.9,1.4,3.51,3.0
1.0,17.0,1.0,9085.0,1.0,1.0,133.1,1.0,1.0,19.0,5.0,9.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,8.0,3.0,13.0,0.0,0.0,5.0,8.0,3.0,10.66666667,0.0,7.6,2.6,0.32,3.0
2.0,39.0,2.0,9670.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,135.6,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,6.0,10.0,5.0,11.4,0.0,0.0,6.0,9.0,4.0,13.75,0.0,12.4,0.5,1.79,1.0
1.0,1.0,6.0,9500.0,1.0,1.0,141.0,1.0,1.0,38.0,4.0,5.0,125.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,12.32,0.0,0.0,8.0,8.0,8.0,12.32,0.0,9.4,-0.8,-3.12,3.0
1.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,126.3,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,16.2,0.3,-0.92,1.0
1.0,17.0,1.0,9853.0,1.0,1.0,119.0,1.0,3.0,3.0,132.0,132.0,110.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,9.0,6.0,11.83333333,0.0,0.0,7.0,7.0,6.0,14.33333333,0.0,11.1,0.6,2.02,2.0
2.0,39.0,1.0,9991.0,0.0,3.0,130.0,1.0,3.0,1.0,1.0,10.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,5.0,5.0,5.0,14.6,0.0,0.0,5.0,5.0,5.0,15.4,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,171.0,1.0,1.0,139.0,1.0,37.0,37.0,9.0,9.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,3.0
1.0,1.0,3.0,9254.0,1.0,1.0,118.0,1.0,1.0,19.0,9.0,9.0,111.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,12.4,0.5,1.79,3.0
1.0,17.0,4.0,9556.0,1.0,1.0,135.0,1.0,38.0,37.0,3.0,7.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,43.0,1.0,8014.0,0.0,3.0,133.1,1.0,9.0,9.0,90.0,90.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,8.0,11.0,16.0,10.0,11.8,0.0,3.0,7.0,7.0,7.0,13.28571429,0.0,7.6,2.6,0.32,3.0
1.0,17.0,1.0,9147.0,1.0,1.0,120.0,1.0,3.0,3.0,2.0,2.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,4.0,11.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,2.0,9147.0,1.0,1.0,108.0,1.0,1.0,19.0,4.0,4.0,105.9,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,9.0,4.0,10.75,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.1,0.6,2.02,3.0
1.0,1.0,3.0,9500.0,1.0,1.0,108.0,1.0,19.0,1.0,9.0,3.0,107.8,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,10.0,6.0,12.35714286,0.0,0.0,8.0,9.0,7.0,13.0,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,3.0,9254.0,1.0,1.0,128.0,1.0,19.0,1.0,7.0,9.0,121.7,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.4,0.5,1.79,3.0
2.0,39.0,1.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,6.0,130.2,0.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,0.0,5.0,13.0,4.0,12.33333333,0.0,0.0,5.0,14.0,2.0,10.0,4.0,16.2,0.3,-0.92,3.0
1.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,19.0,37.0,7.0,8.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,6.0,14.0,2.0,10.5,0.0,0.0,6.0,6.0,3.0,12.33333333,0.0,11.1,0.6,2.02,1.0
1.0,1.0,1.0,9853.0,1.0,1.0,133.0,1.0,37.0,37.0,9.0,7.0,124.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,13.0,0.0,0.0,6.0,9.0,5.0,13.5,0.0,9.4,-0.8,-3.12,3.0
2.0,39.0,1.0,9853.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,95.5,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,143.0,1.0,5.0,1.0,2.0,5.0,136.7,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,7.0,8.0,7.0,12.67,0.0,1.0,8.0,8.0,8.0,13.55,0.0,11.1,0.6,2.02,3.0
1.0,17.0,1.0,9500.0,1.0,1.0,150.0,1.0,37.0,19.0,8.0,4.0,130.8,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,8.0,7.0,11.975,0.0,0.0,8.0,8.0,8.0,13.75,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,9773.0,1.0,1.0,133.1,1.0,38.0,19.0,132.0,103.0,146.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,5.0,11.0,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,16.2,0.3,-0.92,3.0
1.0,17.0,2.0,9085.0,1.0,1.0,166.0,1.0,1.0,19.0,4.0,3.0,158.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.85714286,0.0,0.0,6.0,7.0,6.0,14.0,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9147.0,1.0,1.0,148.0,1.0,37.0,38.0,9.0,8.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,9.0,4.0,12.8,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,6.0,9500.0,1.0,1.0,134.0,1.0,38.0,38.0,9.0,9.0,122.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,12.2,0.0,0.0,8.0,8.0,7.0,12.2,0.0,12.7,3.7,-1.7,3.0
1.0,43.0,1.0,9070.0,1.0,1.0,125.0,1.0,19.0,19.0,7.0,8.0,133.4,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,4.0,6.0,6.0,4.0,13.0,0.0,2.0,6.0,7.0,5.0,12.2,0.0,13.9,-0.3,0.79,2.0
1.0,1.0,1.0,9147.0,1.0,1.0,146.0,1.0,5.0,1.0,1.0,5.0,144.6,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,6.0,5.0,13.33333333,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,9.0,126.9,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,9.4,-0.8,-3.12,3.0
2.0,39.0,1.0,9147.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,142.5,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,8.0,4.0,11.25,0.0,0.0,5.0,8.0,4.0,11.5,0.0,11.1,0.6,2.02,2.0
1.0,1.0,4.0,9500.0,1.0,1.0,127.0,1.0,19.0,37.0,7.0,7.0,121.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,13.01666667,0.0,0.0,7.0,7.0,6.0,13.01666667,0.0,7.6,2.6,0.32,2.0
1.0,43.0,2.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,5.0,5.0,124.3,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,9070.0,1.0,1.0,152.0,1.0,37.0,37.0,5.0,7.0,136.3,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,1.0,6.0,8.0,6.0,13.57142857,1.0,0.0,6.0,11.0,6.0,12.375,0.0,13.9,-0.3,0.79,3.0
1.0,15.0,1.0,9147.0,1.0,1.0,140.0,26.0,37.0,2.0,6.0,4.0,140.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0,5.0,12.0,3.0,10.5,0.0,0.0,5.0,8.0,4.0,11.25,0.0,12.4,0.5,1.79,3.0
1.0,44.0,1.0,9085.0,1.0,39.0,140.0,1.0,19.0,37.0,5.0,7.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,2.0,6.0,10.0,4.0,12.5,0.0,1.0,6.0,16.0,2.0,12.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,143.0,1.0,19.0,38.0,9.0,9.0,133.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,16.0,0.0,0.0,6.0,8.0,6.0,15.875,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,123.0,1.0,38.0,37.0,5.0,5.0,125.1,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,12.0,4.0,11.0,0.0,0.0,6.0,6.0,4.0,12.5,0.0,16.2,0.3,-0.92,2.0
1.0,39.0,1.0,9119.0,1.0,12.0,133.1,1.0,34.0,34.0,0.0,0.0,95.1,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,1.0,9119.0,1.0,19.0,133.1,1.0,19.0,19.0,5.0,3.0,100.9,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,6.0,3.0,10.5,0.0,10.8,1.4,1.74,2.0
1.0,1.0,1.0,9500.0,1.0,1.0,152.0,1.0,1.0,1.0,4.0,4.0,141.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,15.13571429,0.0,0.0,8.0,8.0,8.0,15.2875,0.0,12.4,0.5,1.79,3.0
1.0,1.0,3.0,9500.0,1.0,1.0,141.0,1.0,3.0,19.0,2.0,10.0,126.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.24875,0.0,0.0,8.0,8.0,8.0,13.24875,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,3.0,9556.0,1.0,1.0,126.0,1.0,19.0,19.0,9.0,4.0,119.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,12.14285714,0.0,0.0,8.0,8.0,8.0,13.375,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,2.0,9500.0,1.0,1.0,119.0,1.0,1.0,1.0,4.0,4.0,115.2,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,8.0,7.0,12.725,0.0,0.0,8.0,8.0,8.0,13.7125,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,9773.0,1.0,1.0,124.0,17.0,1.0,1.0,3.0,5.0,118.1,1.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,6.0,4.0,11.75,0.0,16.2,0.3,-0.92,1.0
2.0,39.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.83333333,0.0,12.7,3.7,-1.7,3.0
1.0,17.0,1.0,9670.0,1.0,1.0,128.0,1.0,37.0,37.0,9.0,9.0,135.7,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,13.2,0.0,0.0,6.0,10.0,5.0,13.25,0.0,10.8,1.4,1.74,2.0
1.0,17.0,1.0,9500.0,1.0,1.0,128.0,1.0,1.0,1.0,4.0,5.0,124.7,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,7.0,11.0,6.0,12.52857143,0.0,0.0,7.0,10.0,6.0,12.41666667,0.0,15.5,2.8,-4.06,2.0
1.0,7.0,1.0,8014.0,0.0,3.0,120.0,1.0,19.0,37.0,5.0,3.0,121.3,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,7.0,11.0,13.0,11.0,13.45454545,0.0,5.0,11.0,13.0,7.0,12.42857143,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,3.0,9500.0,1.0,1.0,130.0,1.0,37.0,38.0,9.0,5.0,130.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,12.45,0.0,0.0,7.0,7.0,6.0,12.45,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,171.0,1.0,1.0,141.0,1.0,1.0,38.0,4.0,8.0,136.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,2.0,9670.0,1.0,1.0,123.0,1.0,19.0,1.0,9.0,3.0,117.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,11.0,6.0,14.55555556,0.0,10.8,1.4,1.74,3.0
1.0,17.0,2.0,9853.0,1.0,1.0,118.0,1.0,37.0,37.0,9.0,9.0,112.1,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,0.0,6.0,10.0,5.0,10.2,0.0,7.6,2.6,0.32,1.0
1.0,17.0,1.0,9500.0,1.0,1.0,152.0,1.0,19.0,19.0,4.0,9.0,132.5,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,8.0,8.0,7.0,14.54,0.0,0.0,8.0,8.0,7.0,14.54,0.0,10.8,1.4,1.74,3.0
1.0,17.0,5.0,9147.0,1.0,1.0,131.0,1.0,37.0,38.0,5.0,5.0,128.9,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,5.0,11.6,0.0,0.0,5.0,11.0,5.0,11.4,4.0,16.2,0.3,-0.92,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,160.0,1.0,19.0,38.0,9.0,9.0,140.8,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,8.0,6.0,12.66666667,0.0,0.0,6.0,10.0,5.0,12.2,0.0,7.6,2.6,0.32,2.0
1.0,1.0,1.0,9853.0,1.0,1.0,153.0,1.0,1.0,19.0,9.0,4.0,139.7,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,7.0,13.42857143,0.0,0.0,7.0,7.0,7.0,14.85714286,0.0,11.1,0.6,2.02,3.0
1.0,17.0,5.0,9147.0,1.0,1.0,131.0,1.0,19.0,38.0,3.0,10.0,119.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,12.6,0.0,0.0,5.0,9.0,4.0,11.6,0.0,8.9,1.4,3.51,3.0
2.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,37.0,37.0,5.0,4.0,134.5,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,6.0,8.0,5.0,13.6,0.0,0.0,6.0,7.0,5.0,13.0,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,3.0,9147.0,1.0,1.0,143.0,1.0,1.0,1.0,5.0,7.0,133.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,11.0,4.0,14.25,0.0,0.0,5.0,7.0,4.0,12.5,0.0,12.7,3.7,-1.7,3.0
2.0,39.0,1.0,9003.0,1.0,1.0,168.0,1.0,1.0,41.0,9.0,3.0,153.9,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,51.0,1.0,9991.0,0.0,1.0,134.0,1.0,1.0,1.0,5.0,3.0,120.6,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,2.0,6.0,6.0,6.0,12.33333333,0.0,0.0,5.0,5.0,5.0,13.0,0.0,11.1,0.6,2.02,3.0
1.0,39.0,1.0,9500.0,1.0,1.0,120.0,1.0,3.0,3.0,2.0,2.0,149.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,6.0,15.0,2.0,11.5,0.0,0.0,7.0,9.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,17.0,1.0,9238.0,1.0,1.0,145.0,1.0,1.0,40.0,9.0,2.0,129.6,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,11.33333333,0.0,0.0,6.0,7.0,6.0,12.42857143,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9147.0,1.0,1.0,143.0,1.0,1.0,37.0,9.0,9.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,4.0,11.0,0.0,0.0,5.0,8.0,5.0,12.0,0.0,7.6,2.6,0.32,2.0
1.0,1.0,1.0,9147.0,1.0,1.0,140.0,1.0,19.0,19.0,9.0,9.0,124.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,4.0,10.75,0.0,0.0,5.0,5.0,5.0,13.0,0.0,12.4,0.5,1.79,3.0
1.0,1.0,5.0,9500.0,1.0,1.0,141.0,1.0,38.0,19.0,7.0,7.0,132.5,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,1.0,9991.0,0.0,1.0,120.0,1.0,1.0,1.0,5.0,5.0,96.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51,1.0
4.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,4.0,100.7,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,15.0,2.0,13.0,2.0,0.0,6.0,13.0,3.0,13.0,1.0,15.5,2.8,-4.06,2.0
1.0,39.0,1.0,8014.0,0.0,19.0,133.1,1.0,37.0,37.0,9.0,5.0,135.5,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,1.0,3.0,9.0,6.0,130.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,6.0,15.0,6.0,11.71428571,0.0,0.0,6.0,8.0,4.0,11.75,0.0,13.9,-0.3,0.79,3.0
1.0,18.0,1.0,9500.0,1.0,1.0,144.0,1.0,37.0,37.0,6.0,6.0,127.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,13.54285714,0.0,0.0,8.0,8.0,7.0,13.54285714,0.0,12.7,3.7,-1.7,3.0
1.0,17.0,1.0,9254.0,1.0,1.0,120.0,1.0,19.0,19.0,4.0,4.0,125.5,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,12.0,0.0,0.0,5.0,8.0,3.0,11.33333333,0.0,12.7,3.7,-1.7,2.0
1.0,1.0,1.0,9238.0,1.0,1.0,141.0,1.0,19.0,1.0,7.0,3.0,128.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,11.6,0.0,0.0,6.0,6.0,6.0,11.16666667,0.0,10.8,1.4,1.74,3.0
1.0,18.0,1.0,9500.0,1.0,1.0,146.0,1.0,19.0,3.0,4.0,9.0,127.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.61428571,0.0,0.0,8.0,8.0,7.0,13.61428571,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,3.0,171.0,1.0,1.0,122.0,1.0,1.0,1.0,9.0,8.0,120.3,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,140.0,1.0,1.0,1.0,4.0,3.0,131.6,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,11.5,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,4.0,9147.0,1.0,1.0,116.0,1.0,1.0,1.0,3.0,4.0,113.6,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,5.0,6.0,3.0,14.0,0.0,0.0,5.0,8.0,5.0,12.4,0.0,11.1,0.6,2.02,3.0
2.0,43.0,1.0,9853.0,1.0,1.0,110.0,1.0,37.0,37.0,7.0,7.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,0.0,0.0,2.0,4.0,1.0,16.0,0.0,0.0,4.0,5.0,4.0,15.5,0.0,13.9,-0.3,0.79,3.0
1.0,44.0,1.0,9991.0,0.0,39.0,130.0,1.0,37.0,37.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,6.0,12.0,4.0,12.25,0.0,3.0,7.0,9.0,7.0,12.0,0.0,9.4,-0.8,-3.12,2.0
1.0,1.0,1.0,9500.0,1.0,1.0,147.0,1.0,38.0,38.0,9.0,9.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,14.65,0.0,0.0,7.0,7.0,6.0,14.65,0.0,7.6,2.6,0.32,3.0
